gene_id,baseMean,log2FC,lfcSE,stat,p_value,p_adj
DNAJC12,47.24861336718496,-2.866352340766909,0.5763207006321076,-4.973537021354774,6.574221175532066e-07,0.00010006197344953627
WNT16,7.63333405811118,3.2728751435273384,1.0093962857474592,3.242408546316148,0.0011852398136195693,0.027282809181229672
FAM180A,7.383776909273076,2.391689997854948,0.7586350688544297,3.1526225138346144,0.0016181090491589833,0.033733160650285275
SPRR1B,10562.539152760213,4.159261247998267,0.7822386781777241,5.317125532180968,1.0541934211741063e-07,2.417476353436461e-05
FOXN1,121.28015247882004,2.516239707189795,0.6775463240466795,3.713753020105587,0.0002042080969783303,0.00821995454897904
ELOVL4,55.148443570881,3.1404604036549504,0.4605787157574641,6.818509618904499,9.198981818569174e-12,1.130094916411223e-08
SERPING1,5251.921756560003,-3.67238046984438,0.604561225422149,-6.074455845692145,1.2440886025373093e-09,5.7829945608214e-07
KRT42P,12.62796825144674,2.17620900107269,0.6815256617438364,3.1931431540000577,0.001407331596093726,0.03052294592839343
TMEM92,203.95344706292533,-2.010111281263622,0.40690814648895757,-4.939963229067892,7.813730449287538e-07,0.00011388843220109863
ADGRF4,414.9570214877094,4.064533374947712,0.6180543860504053,6.5763361067972905,4.821819337678038e-11,4.878262987572034e-08
KLRG2,10.540902674571125,2.639979731353484,0.7848103194503832,3.363844314894215,0.0007686488982136538,0.02049611224864594
DSG1,8.878939050025275,5.179057971166342,1.4460193042876575,3.5815967019317667,0.0003415006872481109,0.011637690615317725
NWD2,16.919454241542493,3.29221217576751,0.8987723640899044,3.6630100204529534,0.00024926878366884886,0.009352040366793974
DDX60,2536.9815201474544,-2.4142617587441872,0.5586701689979792,-4.321443837021698,1.5501151033393677e-05,0.0012342791510339714
TIMD4,9.519035284966305,-5.916930819518735,1.5652257943165895,-3.7802410623460188,0.00015667658911265066,0.006874185347317548
TMEM150B,8.089064480637505,-3.224318709203344,0.900484592090143,-3.5806483947929375,0.0003427426191754643,0.011637690615317725
BRINP1,7.4158117000393515,2.9683524789288662,0.7815437757481151,3.7980629761749154,0.00014583127620323543,0.006502502626296528
TPRG1,184.78822768550967,3.2190020600189277,0.6997867196471929,4.599975920723148,4.225397800822447e-06,0.0004300154838836998
IL36G,385.45115528875414,4.489247747664749,0.8300873951229977,5.408162771824234,6.367454326737233e-08,1.6104977494934364e-05
LINC02582,11.514978064179427,3.67285500471448,0.9563549481181362,3.8404726319884963,0.00012279766240991347,0.005708099988616491
FETUB,7.517468853004305,3.4832078339369263,1.0698881269890783,3.2556748187677416,0.0011312323105487844,0.026708468838899112
IVL,883.4128158099758,3.9813950505358418,0.5230081834937389,7.612490924979006,2.688630784882027e-14,7.706960144864331e-11
UCN2,18.588719892775078,3.024387784287572,0.7524534021744094,4.019368874601163,5.835424773601358e-05,0.0032510161982565937
CD247,180.8512725349977,-2.3509944740729436,0.7527537704430451,-3.1231918940628205,0.0017890106524556927,0.03598609726303661
CLDN17,55.10568585001832,4.370554894131711,0.853161447183195,5.12277589260693,3.0107010647447365e-07,6.001805084113881e-05
TF,1427.6943454316522,-2.4960192002940094,0.8305802371014261,-3.0051512049030475,0.0026544885301166853,0.04800688562510712
SLC4A4,701.9560911544056,-2.142515903867449,0.5041057248091587,-4.250132062433034,2.1364451407762353e-05,0.0015504101255785008
DSC2,1033.098407534858,2.4377431909779834,0.5382255537687898,4.529222319357184,5.920118167000794e-06,0.0005563940565805829
SLURP1,121.44284359965351,2.8397356207397206,0.6239687992026197,4.551085926682018,5.336974511633467e-06,0.0005099479145865778
TMPRSS3,397.4317430656607,-2.3785530086919793,0.7021796809141744,-3.3873851285404877,0.0007056225907261065,0.019232968205861026
LGALS17A,60.75852832656341,-5.168898258583301,1.2249643338906404,-4.2196316378993926,2.4470181011550798e-05,0.0016970267871679926
BPIFB2,22.392408614062695,-4.853239757555385,1.5287790353731998,-3.1745854994476885,0.001500506773931905,0.0319792019886677
BTN3A1,2045.7874515503104,-2.470741062823817,0.3959509910255546,-6.24001737291865,4.3752229801145446e-10,2.894210001345771e-07
IGFL2-AS1,19.278490546922306,3.1024525653496293,0.886803299681149,3.4984675479501703,0.00046794003158766545,0.014527257406635847
TAC1,5.762984668222492,3.4842487004916487,1.161782406987702,2.999054452481936,0.002708189006805693,0.04862019073909302
ZSCAN23,11.326455960404326,-2.5708518890979777,0.8229703534992081,-3.123869381402269,0.0017848967262331262,0.03594664964225239
SIGLEC12,9.474813869476797,-2.826855820212878,0.9037944020040584,-3.127764250303671,0.001761414023232624,0.03564065857126812
C10orf99,53.058784607182936,7.7713545195811236,1.566943333818989,4.959563215754973,7.065185444019582e-07,0.00010475355556180413
SPINK7,424.44555139097434,3.2234039395328775,0.8406816182184655,3.834274319407351,0.00012593553607084953,0.005822487324953067
ZNF285,16.300061296172437,-2.188199680583717,0.6891900654694361,-3.1750307937089066,0.0014982060112624786,0.0319697831112945
WFDC5,30.982729431154507,4.487477715333792,0.9186149365566502,4.88504762632613,1.034038559395813e-06,0.0001400291448617743
GIMAP8,120.78026640311464,-2.491858898379575,0.5278932265498261,-4.72038429942684,2.353994763960373e-06,0.00027172050970036544
PNCK,83.69246113472843,-2.0426889358774107,0.5894608956321222,-3.4653510538419776,0.0005295397582247359,0.015675652842869592
MUC13,2816.519649451586,-3.670151425232803,0.8534426793371241,-4.300407647861529,1.704842088139559e-05,0.0013207918501762287
ALOX12B,51.17311663387042,4.386503776188539,0.9021189901020862,4.8624447820260945,1.159447286381081e-06,0.00015107071120051677
C12orf54,152.65181787394351,2.1999892149324887,0.4917507877358473,4.4737888983601435,7.684561161389945e-06,0.000691972604265684
LINC00487,12.848423416357152,-6.353956900820451,1.6921855224577713,-3.7548819656557573,0.00017342318601061023,0.007373099054416829
NRIR,31.2458124207374,-3.8561155000009575,0.9240071591343288,-4.1732528388780255,3.0028138616371153e-05,0.0019926881245222686
STARD4,352.90754841893505,-2.3239152582734146,0.6948965377121051,-3.3442608102851277,0.000825021373845941,0.021540130217600373
MUC2,2539.0022664388557,-4.495087125906533,0.6990778384962114,-6.430023780436137,1.2758398371423245e-10,9.540508416961234e-08
CCL26,28.881590193856262,3.0957326370462366,0.7557273232398766,4.096361930880744,4.1969360557213274e-05,0.0025596845114308903
HP,80.12244227003143,3.1178998991945934,0.8603053682159287,3.6241781283550343,0.0002898817755573308,0.010496161384864278
KHDC1L,51.31161632888113,4.4289313568338375,0.6716856893703302,6.593755720753446,4.288371024118283e-11,4.609730827738147e-08
PHOSPHO1,81.18066746174848,3.2436707242383114,1.004110290073106,3.230392872482315,0.0012362022130132692,0.0278703882557088
HAVCR2,247.15808560106288,-2.01257544902502,0.5165144532847726,-3.896455241912497,9.761083630261227e-05,0.004784804739351057
LAG3,493.80419669749716,-3.998262941160022,0.7217818785421977,-5.539433809609381,3.034511086776806e-08,8.555828882208901e-06
KRT4,23316.912805660468,2.5456156594758346,0.6440934286998004,3.9522459724741226,7.742109835016347e-05,0.004010739369049583
SERHL2,219.1399507014449,-2.0879092832442243,0.6256079126996258,-3.3374086881901315,0.0008456350303452582,0.021870792311139996
WFDC1,20.188431832645435,-3.503954247068093,0.9787880254954702,-3.5798907994347027,0.0003437378238607712,0.011637690615317725
SPRR3,32190.76628998106,3.2735033142871,0.6491180799461105,5.043001289624939,4.5828616149111606e-07,7.727513423025202e-05
LGALS7B,321.5351403312296,3.2593147134397045,0.8276877053278908,3.937855657948329,8.221302230374898e-05,0.004213649912613267
HSPB8,3125.379962973987,2.4192400674111365,0.4463307054899565,5.420285984481915,5.950376857841575e-08,1.5744697165848807e-05
ANKRD37,180.8833973097062,-2.9719331683611503,0.825500800271083,-3.6001578282967244,0.0003180240842991071,0.011139910846966077
TFF1,2332.0403243787787,-3.040639559813004,0.8824959015280754,-3.4454999219237394,0.0005700041318184998,0.01656371283994721
COL22A1,32.46895127009223,-3.3298572502094417,0.9793536768701439,-3.4000559030432473,0.0006737207748430316,0.01868422526728889
ANXA8L1,135.6099085320433,2.562478050452903,0.7784579091572457,3.2917361623662194,0.0009957097658056095,0.024605190031739478
UCA1,1756.6928841918145,2.115933260203672,0.6733265676561283,3.142506714935228,0.001675078709523476,0.034502609251609896
ZNF365,63.76281541772444,2.4513738970781604,0.5491406107655225,4.464018593818538,8.043657947453145e-06,0.0007168024509753712
KRT6A,32447.90500695748,3.815731857349152,0.888891737668908,4.292684581989472,1.7652569217828047e-05,0.0013493623910107758
RUFY4,91.65428526326204,-3.4234507852784906,0.6297418244389411,-5.436276665169194,5.4405456632120925e-08,1.4620616384622622e-05
CXCR2P1,64.81669244795913,-6.359450407336347,1.0461033441012524,-6.079179885233992,1.2079878224070574e-09,5.771161821549717e-07
ASCL3,98.8388236126423,-3.1350715655985604,0.7898543492360519,-3.9691768091557704,7.212135394189285e-05,0.0038049544983025005
FRMD3,144.93591996480163,-2.3191372404695625,0.7439326545645297,-3.117402128055662,0.0018245251603938256,0.03644600259420837
SLA2,154.9205746414536,-2.3294875233760624,0.7529870990329763,-3.0936619317485077,0.001977026285294827,0.03883878711020782
GIMAP2,125.52005453581506,-2.3032653869099984,0.5096176813189566,-4.519594730208043,6.195812013154475e-06,0.0005791400587730642
GJB2,1863.8687500455603,2.4842348369801868,0.6741721787527547,3.684867034377064,0.00022882206520081496,0.008863762836461299
IFIH1,2387.8964510006044,-2.5830810957855577,0.6154066386662405,-4.1973565663572,2.7004858153739168e-05,0.0018357966616053753
IL2RB,839.3166099545055,-2.3881138906717276,0.743141931562726,-3.213536727297638,0.0013111102873213571,0.02894944485305028
CD38,979.5055084559392,-2.7394513935562315,0.7742673863631301,-3.5381206051102265,0.0004029859452580963,0.013052646464207153
CAMK2N1,112.5832688644598,2.2476157110596073,0.37214747531422965,6.0395833914009245,1.5451264298091633e-09,6.993323543759948e-07
GABRQ,189.982244361978,6.083432718299063,0.7343610489239232,8.283980648501528,1.1912497469052732e-16,5.122076099255949e-13
COL3A1,75.62934898281627,2.5934497887223786,0.8185902329035869,3.168190487105205,0.0015339098109238042,0.032330532889802095
ARC,25.8473669392385,3.037744639913867,0.6537003218797459,4.646998843718922,3.3679905273583075e-06,0.00036063822253133807
IFIT3,6675.014695577452,-3.7511570878570613,0.795899782642339,-4.713102289591596,2.4397364733959724e-06,0.0002797401840395822
GPR3,7.370410734149061,2.9794184970304247,0.9327762801825205,3.1941405032806243,0.0014024784071454798,0.030456093591534228
FAM83C,340.36788721632286,2.2880217160004843,0.5415399213536135,4.225028711237813,2.3891031649470122e-05,0.0016703327371513684
IFITM3,8339.325487949902,-2.42110703858523,0.4530002125571085,-5.344604641394087,9.061461644550279e-08,2.1060551192516253e-05
HR,670.713408420684,2.3792551230549557,0.4923223463087918,4.8327181183091215,1.3468142176885912e-06,0.00017158413133352654
GPR78,6.385875225243308,5.421223611841212,1.7370086882055311,3.1210112238654193,0.001802311647487719,0.03608609781739381
KRT14,1800.432326526468,6.662962902182914,1.2562920874709929,5.303673380285266,1.134953056035333e-07,2.568428632993644e-05
ASPRV1,297.9883345580609,2.419336757331795,0.4861975716913656,4.976036282771833,6.489948757989369e-07,9.966127561487426e-05
CDH12,7.136300148760098,-3.375577319779102,1.0372329572628227,-3.254406154512279,0.001136296959692758,0.02673484460978898
LCE3D,29.763491050729467,4.906659441333675,0.9668367108176622,5.074961869397853,3.8757371440348827e-07,6.943625327109995e-05
ABCA12,1852.5246535880756,2.550926406166098,0.7439107333161673,3.4290759521572016,0.0006056400167399095,0.017331784771896345
CALML3,458.3330046739402,3.4991964822811044,0.6899158838016896,5.071917554643399,3.9382701449676385e-07,6.98291837353592e-05
CENPW,256.69368166183773,2.342150561206953,0.5659914611356641,4.138137625799899,3.5013633500939706e-05,0.0022221383121131437
SMTNL1,24.580729421189854,-2.642200401065105,0.8801528664455863,-3.001978976374161,0.0026823069951393366,0.04830680419832612
ULBP1,10.209083585242025,2.459907430422652,0.7836869085666488,3.138890548678151,0.0016958877853155802,0.03480617424778361
KRT16,1895.7216320851587,5.3705976068035195,0.7512429654430853,7.148948947077229,8.744484187118599e-13,1.503963835342528e-09
KRT6B,1543.6363408411412,2.797919272783632,0.7764541013086025,3.6034573944140917,0.0003140122390261614,0.011067001022563422
LINC00887,9.949207443410865,2.448012557046291,0.7469588166138083,3.27730592717799,0.0010480274933754809,0.025495084665579766
LRRN2,43.20348728524484,-3.079851939349545,0.7539793850593808,-4.0847959511611664,4.411556645870518e-05,0.002643706019244845
SLC39A2,102.35715989046872,3.1717098721272072,0.809089847098961,3.9200959986082613,8.851370297184382e-05,0.004490699638385669
NIPAL4,19.106034368654736,3.2686780357645997,0.8995948018148147,3.63350035946236,0.00027960205734939373,0.010200107448283641
TMPRSS11BNL,19.001906696902065,3.6969546807796627,0.8627702747688136,4.284981516974831,1.8275438109585523e-05,0.0013606894374318674
FMO6P,149.07879235664865,-2.147666863233443,0.4639976661824776,-4.628615658572783,3.6811824954089587e-06,0.0003844795693857697
GZMK,92.73841812278903,-3.7281850703476676,1.0404950631308874,-3.5830877074317136,0.0003395565313229254,0.011637690615317725
MUCL1,118.94861402513304,2.9208191374937438,0.796155806809888,3.6686526839478275,0.00024383205854071072,0.009319261277425963
RARRES1,2990.280683982087,-2.3687877316846606,0.5523121068467249,-4.2888571558001995,1.7959482448644174e-05,0.0013528069475574524
CALHM6,159.0061280524459,-2.7037349682569074,0.5457312514612233,-4.954334136110988,7.257839543720909e-07,0.00010669024129269737
CLCA2,2783.995577665677,5.002356610092941,0.6772221614660647,7.3865813830778,1.506519544301093e-13,3.238828705304312e-10
LOC102467080,52.437356440642816,2.1180031268039516,0.648688466759572,3.265054391030143,0.0010944305859240688,0.026062967375160364
CA2,178.8793947517778,2.409385314620708,0.5470221541880614,4.404547962407355,1.0600468676260243e-05,0.000893713042955882
IFI6,10474.6047892371,-4.270324231029433,0.6589943044112518,-6.480062426100266,9.168467646676715e-11,7.167657957054218e-08
LINC01088,15.46021768318667,2.6277553362041766,0.6925118229922901,3.794527759612607,0.00014792473203835326,0.006557106871978449
MX2,4029.5482010529763,-2.5143610256145523,0.6764023309669586,-3.7172565949323677,0.0002013978670232925,0.008163813788413219
CYP2C18,375.1368269818174,3.9956968397605417,0.6766507065845169,5.905109979016124,3.524115725839176e-09,1.3775287811069996e-06
UPK1B,7005.429189015074,2.0053991211716866,0.6563693633640091,3.0552905621518676,0.002248425777214116,0.04282466771019444
LINC01187,50.79424146513655,-3.3626231075118405,0.7324247440920186,-4.5910834316233515,4.409510117783386e-06,0.0004435038860570553
LINC00707,228.60218505337028,3.3481835513187956,0.6855646887500222,4.883833146983517,1.0404312620211768e-06,0.0001400291448617743
SPRR2A,17960.525238699036,4.909419360196729,1.2409977440702438,3.9560260150793978,7.620686584799421e-05,0.003971763290059553
THBD,299.7155644329695,2.987617256698143,0.6265114848909823,4.7686552102361075,1.8545975834819143e-06,0.00022366130464766059
TGM1,737.3793651230994,2.0950549294527074,0.6154164812809481,3.404287979242921,0.0006633677621440071,0.01849151076355718
GAST,12.8028501598443,2.6123918783591478,0.6991248594753151,3.736659972754676,0.00018648082580391263,0.0077187292871586525
IFI44L,3603.827228914504,-4.264600226076895,0.7463077036339802,-5.71426531618442,1.1017898492964121e-08,3.644169926547883e-06
FOXA3,549.887920171665,-2.254128666193012,0.7446545513718265,-3.027079686870085,0.0024692885356411842,0.04593039239811194
TMPRSS11D,6286.647398119904,2.052810033198378,0.5171211353125249,3.9696889046272514,7.196653186597378e-05,0.0038049544983025005
B3GNT6,331.64939464868326,-2.968984254719892,0.7808201095488793,-3.8023921494993647,0.0001433056569941004,0.006469065602733683
LINC02487,31.53864926036056,2.8537550985337448,0.8441161979777215,3.3807609726843113,0.0007228539472106326,0.019486465576921113
CRNN,2169.920430081712,3.2367342656267053,0.8610477799613394,3.7590646430469086,0.00017054977207555617,0.00729057136197744
PLA2G4E,96.07088150396423,4.443260323071342,0.8882641596141561,5.0021835002342145,5.668459563982196e-07,9.027021855641647e-05
CCL8,37.70709698302895,-5.8679677924830855,1.188371681875648,-4.937821964270866,7.899991261554515e-07,0.00011417810899787907
WARS1,19164.51151565889,-2.1128537726367123,0.682425540558097,-3.0960942213692517,0.0019608804210816916,0.038631365821516626
HES2,321.116154522899,2.074338728306355,0.3480988380638328,5.959050997826001,2.5370692242287525e-09,1.090876339687758e-06
TFF3,11287.055190038845,-4.538588481222811,0.9775469849113464,-4.642834105446517,3.436622807576099e-06,0.00036485478807099584
DSG3,4165.583930557228,5.0575701226531065,0.6047443758488634,8.363153630910467,6.106361464319613e-17,3.5007770274944344e-13
FOXD1,9.236720969635359,2.458739206730398,0.815846892902512,3.01372626177814,0.0025806053283884784,0.047041488710643384
ULBP2,85.86653664238197,2.3123888508539756,0.72756239150746,3.178268802573567,0.001481573246667347,0.031770456356946926
GIMAP7,158.3399030164101,-2.52349379636262,0.6858383230922872,-3.679429555619999,0.00023375624695005622,0.008974048418067003
RNF222,75.12598810349061,2.072544434851395,0.5419016055377365,3.8245770333062223,0.00013099678371892678,0.00599205766803676
S100A3,72.1366474655326,3.0793666758089637,0.329629937770754,9.341890171245776,9.46294369173528e-21,1.627531685541551e-16
COL5A3,31.051454313706287,2.9391732481668043,0.732546595849307,4.012267976973065,6.0138176485565046e-05,0.003325776518891425
CHRNA9,25.84247310155775,2.4304732127096353,0.4844246742542465,5.017236614652747,5.241999264853444e-07,8.459423065395627e-05
CYP4F22,31.023142937760674,2.593932223716112,0.6494347962116813,3.9941380394878436,6.493002914750093e-05,0.0035228125277850745
CD1C,28.152548165967346,2.9524287565939975,0.5952328575017269,4.960123957178274,7.044821110666143e-07,0.00010475355556180413
LOC100507516,960.1335796038226,-2.0307238647323564,0.5893880074781505,-3.4454787660531734,0.0005700487518525394,0.01656371283994721
RDH12,26.528107850374635,2.459306605378611,0.5803547258992483,4.237592106393143,2.2592974500713617e-05,0.0015990805285505082
BST2,3422.839015903466,-3.2333284513689295,0.5305844416684558,-6.093899853530434,1.10192611612332e-09,5.694186693081191e-07
CXCL10,2725.6835569976993,-4.352999620779567,1.282447032308327,-3.3942919365210984,0.0006880630153873028,0.01890414664799716
CRCT1,163.08776240028297,3.4785934449495164,0.6681703704277235,5.206147412257632,1.92801504864358e-07,4.144991352702617e-05
IFIT2,6233.560304686579,-4.171259075210696,0.8736384597598011,-4.774582699069299,1.8008027191561797e-06,0.0002216150507422034
COL6A6,378.4200376040769,2.5060389676412798,0.6466270000698674,3.8755557181659674,0.00010638163274315543,0.005096539558633789
SDR9C7,37.046916462851186,7.985203589872963,1.567111812517489,5.095490651075575,3.47839187361214e-07,6.432780842393032e-05
GIMAP1,76.01866907999369,-2.1597463561307335,0.641210173136709,-3.3682347015262737,0.0007565116567609248,0.02020379500719122
SLC38A3,7.5822827750118424,2.443814984051267,0.8063775136542509,3.0306090418824567,0.0024406104227410923,0.04557661092369603
LOC339260,138.79963632923113,-2.012971449477698,0.5952667095288647,-3.3816294734017673,0.0007205726669143114,0.019455462006686408
SMIM33,36.78548819451465,-2.7446860708887844,0.8247278894773735,-3.3279898811571416,0.0008747504367184876,0.022397695585434002
LOC105374378,6.212520151757861,5.379655159196707,1.7866913039493226,3.010959502240514,0.002604235833708443,0.04729699271800582
C6orf223,214.94374629631562,-3.4851053539041135,0.9172199550116145,-3.79963969913845,0.00014490660938765314,0.006502502626296528
SRARP,49.87989706868099,-2.570216142715709,0.8511941216696255,-3.019541697109239,0.0025315744287569032,0.04641053818441364
LCE3E,13.641494774417287,5.797477995828581,1.283391699884573,4.517309872231525,6.263021989724211e-06,0.000582257920006847
FRY,1082.282819211865,-2.1223066772014914,0.5113585634834448,-4.150329785706622,3.319965823732111e-05,0.002146620007607841
NCCRP1,2448.62922279969,2.0205475525462013,0.5571303193249838,3.626705426827759,0.00028706045783911434,0.010429031682945985
NEFM,7.640891184043345,4.316233367581859,1.2392473885392792,3.4829473174597307,0.0004959259468488576,0.015069664946737636
KRT6C,121.29084750722298,4.8391367298862455,0.7886805210070876,6.135737603493769,8.476496930525312e-10,5.027147265796719e-07
MIR205,10.840638934509572,2.336791956021788,0.6782276756192869,3.4454388106295912,0.0005701330310627797,0.01656371283994721
SLC10A6,26.160142456838365,2.2216764396052797,0.6988354478553366,3.1791124025311044,0.0014772679315111813,0.03171976423727941
MAB21L2,16.976606033599623,-4.396321395706613,1.3707997459777017,-3.2071215424474744,0.001340703384187836,0.029374213381715406
LGI3,17.91987334287552,2.829811850020331,0.7095384555359485,3.9882431007672983,6.656443377928575e-05,0.0035888454437929015
CYP2C9,4.457370179792145,3.5152487694544186,1.1583821642018923,3.034619211248277,0.00240839553575029,0.04507289969463464
CYP2C19,7.471776571062376,3.2350526010185163,1.05738712743585,3.059477950013896,0.0022172310869053944,0.042418417645924224
SUGCT,19.420392202529605,2.179437062000947,0.6120104339947426,3.561110956516256,0.0003692889760709701,0.012214232883547336
PDE8B,502.86962961796723,-2.2125197052700063,0.6742470153199771,-3.281467555655418,0.0010326840425896034,0.02524291823757628
